SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
LOVING CARE DAY CARE CENTER,N/A,150 NORTH CENTRAL AVENUE,AVONDALE,Maricopa,85323,N/A,,83,96.4,-,N/A,100,-,N/A,100,-,N/A,97.6,-,N/A,83.1,-,N/A,98.8,-,N/A,100,-,N/A,0,0,N/A
LUKE ELEMENTARY,N/A,7300 N DYSART RD,GLENDALE,Maricopa,85307,N/A,,47,97.9,-,N/A,97.9,-,N/A,97.9,-,N/A,97.9,-,N/A,91.5,-,N/A,93.6,-,N/A,97.9,-,N/A,2.1,0,N/A
La Casita Day Care-East,N/A,1902 S. Jefferson Ave.,Tucson,Pima,85711,N/A,,28,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,67.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
La Casita Day Care-Northwest,N/A,2450 N. Huachuca Dr.,Tucson,Pima,85745,N/A,,45,95.6,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,64.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
La Casita Daycare & Preschool,N/A,1440 W. Ajo Way,Tucson,Pima,85713,N/A,,172,98.8,-,N/A,99.4,-,N/A,100,-,N/A,99.4,-,N/A,77.9,-,N/A,98.8,-,N/A,99.4,-,N/A,0,1.2,N/A
La Escuelita Head Start,N/A,602 East 22nd St,Tucson,Cochise,85607,N/A,,55,96.4,-,N/A,98.2,-,N/A,98.2,-,N/A,96.4,-,N/A,72.7,-,N/A,98.2,-,N/A,98.2,-,N/A,0,0,N/A
La Petite Academy,N/A,1935 E. Ft. Lowell,Tucson,Pima,85719,N/A,,66,98.5,-,N/A,100,-,N/A,100,-,N/A,97,-,N/A,60.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
La Petite Academy,N/A,8885 E. Golf Links Rd.,Tucson,Pima,85730,N/A,,63,96.8,-,N/A,100,-,N/A,100,-,N/A,98.4,-,N/A,60.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
La Petite Academy,N/A,7930 N. Thornydale Rd.,Tucson,Pima,85741,N/A,,109,99.1,-,N/A,100,-,N/A,100,-,N/A,98.2,-,N/A,62.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
La Petite Academy,N/A,8940 E. Tanque Verde Rd.,Tucson,Pima,85749,N/A,,52,96.2,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,63.5,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
La Petite Academy,N/A,6570 S. Midvale Park,Tucson,Pima,85746,N/A,,73,100,-,N/A,100,-,N/A,100,-,N/A,95.9,-,N/A,78.1,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
La Petite Academy-Sarnoff,N/A,1155 N. Sarnoff Dr.,Tucson,Pima,85715,N/A,,51,98,-,N/A,98,-,N/A,98,-,N/A,98,-,N/A,56.9,-,N/A,98,-,N/A,98,-,N/A,2,0,N/A
Laguna Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,51,100,-,N/A,100,-,N/A,100,-,N/A,98,-,N/A,70.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Lamb's Gate Preschool,N/A,4700 N. Swan Rd.,Tucson,Pima,85718,N/A,,92,95.7,-,N/A,95.7,-,N/A,96.7,-,N/A,95.7,-,N/A,78.3,-,N/A,93.5,-,N/A,95.7,-,N/A,6.5,1.1,N/A
Learning Castle Children's Center,N/A,4701 N Robert Rd,Prescott Valley,Yavapai,86314,N/A,,56,94.6,-,N/A,92.9,-,N/A,94.6,-,N/A,92.9,-,N/A,75,-,N/A,91.1,-,N/A,92.9,-,N/A,8.9,0,N/A
Learning Tree Preschool,N/A,620 Myer Dr.,Sierra Vista,Cochise,85635,N/A,,26,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,65.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Legacy Montessori,N/A,P.O. Box 868,Maricopa,Pinal,85139,N/A,,23,95.7,-,N/A,95.7,-,N/A,95.7,-,N/A,95.7,-,N/A,52.2,-,N/A,95.7,-,N/A,95.7,-,N/A,4.3,0,N/A
Liberty Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,86,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,73.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Light The Way Preschool,N/A,8611 N. Silverbell Rd.,Tucson,Pima,85743,N/A,,114,96.5,-,N/A,97.4,-,N/A,98.2,-,N/A,96.5,-,N/A,77.2,-,N/A,97.4,-,N/A,98.2,-,N/A,2.6,0,N/A
Lil Bear Christian Preschool,N/A,7500 E. Golf Links Rd.,Tucson,Pima,85730,N/A,,41,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,65.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Lil Otters Preschool (YMCA),N/A,401 S. Prudence Road,Tucson,Pima,85710,N/A,,35,100,-,N/A,100,-,N/A,100,-,N/A,97.1,-,N/A,91.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Lil' Toddlin' Jackets - Blue Ridge Unified School Distrist,N/A,1200 W. White Mtn. Blvd.,Lakeside,Navajo,85929,N/A,,24,91.7,-,N/A,91.7,-,N/A,95.8,-,N/A,91.7,-,N/A,8.3,-,N/A,91.7,-,N/A,95.8,-,N/A,4.2,0,N/A
Little Angels-Brown Way,N/A,4114 E. Brown Way,Tucson,Pima,85711,N/A,,45,91.1,-,N/A,91.1,-,N/A,91.1,-,N/A,88.9,-,N/A,62.2,-,N/A,86.7,-,N/A,91.1,-,N/A,13.3,0,N/A
Little Brick Schoolhouse,N/A,2302 Lillie Avenue,Kingman,Mohave,86401,N/A,,25,80,-,N/A,80,-,N/A,80,-,N/A,80,-,N/A,64,-,N/A,80,-,N/A,80,-,N/A,20,0,N/A
Little Castle Childcare & Preschool,N/A,6425 S. Pacheco Ave.,Tucson,Pima,85706,N/A,,33,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,60.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Little Castle Childcare & Preschool,N/A,6042 S. Euclid Ave.,Tucson,Pima,85706,N/A,,41,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,63.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Little Digits Daycare and Preschool,N/A,3040 Hwy 95,Bullhead City,Mohave,86442,N/A,,32,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Little Eagle Preschool and Childcare,N/A,1475 Gordon Drive,Kingman,Mohave,86409,N/A,,45,95.6,-,N/A,100,-,N/A,100,-,N/A,95.6,-,N/A,88.9,-,N/A,97.8,-,N/A,100,-,N/A,0,0,N/A
Little Einstein's Childcare,N/A,2375 S. Ave A,Yuma,Yuma,85364,N/A,,33,97,-,N/A,100,-,N/A,97,-,N/A,97,-,N/A,66.7,-,N/A,97,-,N/A,93.9,-,N/A,0,0,N/A
Little Explorer's Academy,N/A,496 E. Placita Amuleto,Sahuarita,Pima,85629,N/A,,25,88,-,N/A,88,-,N/A,88,-,N/A,88,-,N/A,76,-,N/A,88,-,N/A,88,-,N/A,8,4,N/A
Little Explorers Early Learning Center,N/A,3175 Gordon Drive,Kingman,Mohave,86409,N/A,,159,92.5,-,N/A,96.2,-,N/A,96.9,-,N/A,91.8,-,N/A,67.9,-,N/A,95.6,-,N/A,92.5,-,N/A,10.1,0,N/A
Little Knights Preschool,N/A,2675 Palo Verde Blvd. S,Lake Havasu City,Mohave,86403,N/A,,34,97.1,-,N/A,97.1,-,N/A,97.1,-,N/A,94.1,-,N/A,58.8,-,N/A,94.1,-,N/A,94.1,-,N/A,5.9,0,N/A
Little Minnows Learning Center,N/A,3348 Western Ave,Kingman,Mohave,86409,N/A,,87,98.9,-,N/A,98.9,-,N/A,98.9,-,N/A,98.9,-,N/A,0,-,N/A,98.9,-,N/A,98.9,-,N/A,1.1,0,N/A
Little People's Daycare,N/A,PO Box 1869,Lake Havasu City,Mohave,86405,N/A,,21,95.2,-,N/A,100,-,N/A,100,-,N/A,95.2,-,N/A,81,-,N/A,95.2,-,N/A,100,-,N/A,0,0,N/A
Little Ranch School,N/A,1125 E. Glenn St.,Tucson,Pima,85719,N/A,,52,84.6,-,N/A,84.6,-,N/A,84.6,-,N/A,84.6,-,N/A,55.8,-,N/A,84.6,-,N/A,84.6,-,N/A,15.4,0,N/A
Little Vandal Preschool,N/A,PO Box 5070,Miami,Gila,85539,N/A,,49,91.8,-,N/A,91.8,-,N/A,95.9,-,N/A,91.8,-,N/A,65.3,-,N/A,95.9,-,N/A,91.8,-,N/A,4.1,0,N/A
Lobitos Preschool,N/A,PO Box 409,Winkelman,Gila,85292,N/A,,22,90.9,-,N/A,90.9,-,N/A,100,-,N/A,90.9,-,N/A,86.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Lomeli's Too Childcare Center,N/A,1025 10th St,Douglas,Cochise,85607,N/A,,26,88.5,-,N/A,96.2,-,N/A,96.2,-,N/A,100,-,N/A,92.3,-,N/A,92.3,-,N/A,96.2,-,N/A,0,0,N/A
Lord of Grace Preschool,N/A,7250 N. Contaro Rd.,Tucson,Pima,85743,N/A,,61,98.4,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,75.4,-,N/A,100,-,N/A,100,-,N/A,1.6,0,N/A
Los Amigos Childcare & Activity Center,N/A,1300 W. St. Mary's,Tucson,Pima,85745,N/A,,28,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,71.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Los Ninos Del Valle,N/A,780 S. Park Centre Ave.,Green Valley,Pima,85614,N/A,,64,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,78.1,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Los Ninos Sunnyside Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,53,98.1,-,N/A,100,-,N/A,100,-,N/A,98.1,-,N/A,90.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Lura Kinsey Elementary Preschool,N/A,1601 S. Lonetree Rd.,Flagstaff,Coconino,86001,N/A,,25,92,-,N/A,92,-,N/A,92,-,N/A,92,-,N/A,68,-,N/A,92,-,N/A,88,-,N/A,12,0,N/A
M L KING PRESCHOOL,N/A,4615 S 22ND ST,PHOENIX,Maricopa,85040,N/A,,100,98,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,95,-,N/A,97,-,N/A,100,-,N/A,0,0,N/A
M.S.D.#18 - Fairbanks Learning Connections Preschool,N/A,PO Box 1060,Morenci,Greenlee,85540,N/A,,121,92.6,-,N/A,95,-,N/A,96.7,-,N/A,95,-,N/A,72.7,-,N/A,95,-,N/A,96.7,-,N/A,1.7,0,N/A
MABEL PADGETT ELEMENTARY PRESCHOOL,N/A,272 E SAGEBRUSH ST,LITCHFIELD PARK,Maricopa,85340,N/A,,22,77.3,-,N/A,90.9,-,N/A,90.9,-,N/A,90.9,-,N/A,81.8,-,N/A,86.4,-,N/A,90.9,-,N/A,4.5,4.5,N/A
MADISON ROSE LANE  A. MARTINEZ,N/A,7150 N 22ND ST,PHOENIX,Maricopa,85020,N/A,,33,97,-,N/A,97,-,N/A,97,-,N/A,93.9,-,N/A,97,-,N/A,97,-,N/A,97,-,N/A,0,0,N/A
MADISON SIMIS ECP ATTN: R BAFFERT,N/A,7302 N 10TH ST,PHOENIX,Maricopa,85020,N/A,,21,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,4.8,0,N/A
MADISON TRADITIONAL ACADEMY ATTN: L BLUMBERG ,N/A,1431 EAST CAMPBELL AVENUE,PHOENIX,Maricopa,85014,N/A,,23,95.7,-,N/A,95.7,-,N/A,95.7,-,N/A,95.7,-,N/A,95.7,-,N/A,91.3,-,N/A,95.7,-,N/A,8.7,0,N/A
MAGELLAN CHRISTIAN ACADEMIES OF AZ L.L.C.,N/A,"1847 S GREENFIELD RD, # 104",MESA,Maricopa,85206,N/A,,72,93.1,-,N/A,95.8,-,N/A,95.8,-,N/A,97.2,-,N/A,81.9,-,N/A,94.4,-,N/A,93.1,-,N/A,6.9,0,N/A
MAGIC KEYS TO LEARNING CHILDREN'S DEVELOPMENT CENTER,N/A,3450 EAST VAN BUREN STREET,PHOENIX,Maricopa,85008,N/A,,28,96.4,-,N/A,100,-,N/A,100,-,N/A,96.4,-,N/A,85.7,-,N/A,100,-,N/A,100,-,N/A,0,17.9,N/A
MANZANITA  ELEMENTARY PRESCHOOL,N/A,8430 NORTH 39TH AVENUE,PHOENIX,Maricopa,85051,N/A,,45,97.8,-,N/A,100,-,N/A,97.8,-,N/A,97.8,-,N/A,93.3,-,N/A,100,-,N/A,97.8,-,N/A,2.2,0,N/A
MARANATHA DAY CARE CENTER,N/A,3526 WEST POLK STREET,PHOENIX,Maricopa,85009,N/A,,35,97.1,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,88.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MARCOS DE NIZA HIGH EARLY LEARNING CENTER,N/A,6000 S LAKESHORE DR,TEMPE,Maricopa,85283,N/A,,21,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,95.2,-,N/A,90.5,-,N/A,95.2,-,N/A,0,0,N/A
MARLEY PARK ELEMENTARY PRESCHOOL,N/A,15042 W SWEETWATER AVE,SURPRISE,Maricopa,85379,N/A,,31,93.5,-,N/A,96.8,-,N/A,96.8,-,N/A,96.8,-,N/A,93.5,-,N/A,96.8,-,N/A,93.5,-,N/A,6.5,0,N/A
MARY LOU FULTON TEACHER'S COLLEGE PRESCHOOL,N/A,200 EAST CURRY ROAD STE 146,TEMPE,Maricopa,85281,N/A,,30,96.7,-,N/A,93.3,-,N/A,100,-,N/A,96.7,-,N/A,93.3,-,N/A,96.7,-,N/A,96.7,-,N/A,3.3,3.3,N/A
MAXWELL PRESCHOOL ACADEMY,N/A,1455 SOUTH STAPLEY DRIVE # 10,MESA,Maricopa,85204,N/A,,62,96.8,-,N/A,98.4,-,N/A,98.4,-,N/A,96.8,-,N/A,91.9,-,N/A,95.2,-,N/A,98.4,-,N/A,1.6,0,N/A
MAXWELL PRESCHOOL ACADEMY,N/A,2750 SOUTH DOBSON ROAD,MESA,Maricopa,85202,N/A,,79,77.2,-,N/A,87.3,-,N/A,89.9,-,N/A,88.6,-,N/A,63.3,-,N/A,86.1,-,N/A,91.1,-,N/A,3.8,1.3,N/A
MAXWELL PRESCHOOL ACADEMY CHANDLER  L L C,N/A,4970 WEST RAY ROAD,CHANDLER,Maricopa,85226,N/A,,81,74.1,-,N/A,84,-,N/A,85.2,-,N/A,80.2,-,N/A,60.5,-,N/A,80.2,-,N/A,79,-,N/A,0,0,N/A
MAXWELL PRESCHOOL ACADEMY FOUNTAIN HILLS L L C,N/A,15249 NORTH FOUNTAIN HILLS BLVD,FOUNTAIN HILLS,Maricopa,85268,N/A,,25,84,-,N/A,84,-,N/A,84,-,N/A,84,-,N/A,80,-,N/A,84,-,N/A,84,-,N/A,16,0,N/A
MAYO CLINIC EMPLOYEE CHILD CARE CENTER,N/A,5701 EAST MAYO BOULEVARD,PHOENIX,Maricopa,85054,N/A,,84,98.8,-,N/A,98.8,-,N/A,100,-,N/A,100,-,N/A,88.1,-,N/A,98.8,-,N/A,100,-,N/A,1.2,2.4,N/A
MCCORMICK PRESCHOOL,N/A,6018 NORTH GRANITE REEF ROAD,SCOTTSDALE,Maricopa,85250,N/A,,56,89.3,-,N/A,89.3,-,N/A,89.3,-,N/A,89.3,-,N/A,89.3,-,N/A,89.3,-,N/A,89.3,-,N/A,10.7,0,N/A
MCDOWELL MOUNTAIN PRE SCHOOL,N/A,14825 NORTH FAYETTE DRIVE,FOUNTAIN HILLS,Maricopa,85268,N/A,,48,93.8,-,N/A,93.8,-,N/A,93.8,-,N/A,91.7,-,N/A,87.5,-,N/A,91.7,-,N/A,91.7,-,N/A,8.3,2.1,N/A
MELVIN E SINE COMMUNITY ED PRESCHOOL,N/A,4932 WEST MYRTLE AVENUE,GLENDALE,Maricopa,85301,N/A,,51,98,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,96.1,-,N/A,98,-,N/A,100,-,N/A,5.9,0,N/A
MENSENDICK,N/A,5535 N 67th Ave,Glendale,Maricopa,85301,N/A,,32,100,-,N/A,100,-,N/A,100,-,N/A,96.9,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MENSENDICK II,N/A,5535 N 67th Ave,Glendale,Maricopa,85301,N/A,,34,97.1,-,N/A,100,-,N/A,100,-,N/A,97.1,-,N/A,91.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MERIDIAN ELEM AMANACER PRESCHOOL,N/A,3900 SOUTH MOUNTAIN ROAD,MESA,Maricopa,85212,N/A,,22,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MESA COMMUNITY COLLEGE CHILDREN'S CENTER,N/A,1833 WEST SOUTHERN AVENUE,MESA,Maricopa,85202,N/A,,59,98.3,-,N/A,98.3,-,N/A,98.3,-,N/A,98.3,-,N/A,94.9,-,N/A,94.9,-,N/A,98.3,-,N/A,0,0,N/A
MESA EARLY EDUCATION CENTER,N/A,855 W 8TH AVE,MESA,Maricopa,85210,N/A,,75,90.7,-,N/A,94.7,-,N/A,94.7,-,N/A,94.7,-,N/A,92,-,N/A,93.3,-,N/A,94.7,-,N/A,5.3,1.3,N/A
MESQUITE ELEMENTARY,N/A,1000 E MESQUITE ST,GILBERT,Maricopa,85296,N/A,,24,91.7,-,N/A,91.7,-,N/A,91.7,-,N/A,91.7,-,N/A,87.5,-,N/A,83.3,-,N/A,91.7,-,N/A,8.3,0,N/A
METRO TECH CHILD CARE,N/A,1900 W THOMAS RD,PHOENIX,Maricopa,85015,N/A,,23,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,95.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MICHAEL ANDERSON I,N/A,45 S Third Ave,Avondale,Maricopa,85323,N/A,,33,97,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,97,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MICHAEL ANDERSON II,N/A,45 S Third Ave,Avondale,Maricopa,85323,N/A,,31,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,96.8,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MILESTONES PRESCHOOL & CHARTER SCHOOL,N/A,4707 EAST ROBERT E LEE STREET,PHOENIX,Maricopa,85032,N/A,,116,98.3,-,N/A,100,-,N/A,100,-,N/A,99.1,-,N/A,94.8,-,N/A,99.1,-,N/A,100,-,N/A,0,0.9,N/A
MILL AVENUE PRESCHOOL,N/A,4431 SOUTH MILL AVENUE,TEMPE,Maricopa,85282,N/A,,46,89.1,-,N/A,95.7,-,N/A,95.7,-,N/A,97.8,-,N/A,78.3,-,N/A,97.8,-,N/A,93.5,-,N/A,2.2,0,N/A
MIRAGE ELEMENTARY PRESCHOOL,N/A,3910 WEST GROVERS AVENUE,GLENDALE,Maricopa,85308,N/A,,31,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,93.5,-,N/A,100,-,N/A,100,-,N/A,3.2,0,N/A
MISSION MONTESSORI ON THE DESERT,N/A,12990 EAST SHEA BOULEVARD,SCOTTSDALE,Maricopa,85259,N/A,,132,75,-,N/A,84.8,-,N/A,84.1,-,N/A,84.8,-,N/A,52.3,-,N/A,76.5,-,N/A,82.6,-,N/A,10.6,0,N/A
MONA'S COUNTRY DAY SCHOOL & CHILDCARE,N/A,4421 SOUTH BASHA ROAD,CHANDLER,Maricopa,85248,N/A,,33,97,-,N/A,97,-,N/A,90.9,-,N/A,100,-,N/A,87.9,-,N/A,90.9,-,N/A,97,-,N/A,12.1,0,N/A
MONTESSORI ACADEMY,N/A,6050 NORTH INVERGORDON ROAD,PARADISE VALLEY,Maricopa,85253,N/A,,48,75,-,N/A,81.3,-,N/A,91.7,-,N/A,75,-,N/A,54.2,-,N/A,75,-,N/A,91.7,-,N/A,8.3,0,N/A
MONTESSORI CENTER SCHOOL,N/A,8625 NORTH 19TH AVENUE,PHOENIX,Maricopa,85021,N/A,,47,85.1,-,N/A,89.4,-,N/A,89.4,-,N/A,91.5,-,N/A,85.1,-,N/A,85.1,-,N/A,87.2,-,N/A,17,0,N/A
MONTESSORI CHILDREN'S CENTRE,N/A,2834 EAST SOUTHERN AVENUE,MESA,Maricopa,85204,N/A,,25,68,-,N/A,72,-,N/A,68,-,N/A,72,-,N/A,60,-,N/A,60,-,N/A,72,-,N/A,40,0,N/A
MONTESSORI CHILDREN'S HOUSE,N/A,516 WEST BETHANY HOME ROAD,PHOENIX,Maricopa,85013,N/A,,29,82.8,-,N/A,82.8,-,N/A,79.3,-,N/A,82.8,-,N/A,75.9,-,N/A,82.8,-,N/A,79.3,-,N/A,20.7,0,N/A
MONTESSORI DAY SCHOOLS -TEMPE,N/A,1700 WEST WARNER ROAD,CHANDLER,Maricopa,85224,N/A,,24,83.3,-,N/A,83.3,-,N/A,83.3,-,N/A,83.3,-,N/A,75,-,N/A,79.2,-,N/A,83.3,-,N/A,25,8.3,N/A
MONTESSORI EDUCARE ACADEMY,N/A,1244 EAST CHANDLER BLVD,PHOENIX,Maricopa,85048,N/A,,68,98.5,-,N/A,95.6,-,N/A,98.5,-,N/A,97.1,-,N/A,95.6,-,N/A,97.1,-,N/A,94.1,-,N/A,8.8,0,N/A
MONTESSORI IN THE PARK,N/A,1832 NORTH LITCHFIELD ROAD,GOODYEAR,Maricopa,85395,N/A,,40,87.5,-,N/A,85,-,N/A,82.5,-,N/A,85,-,N/A,77.5,-,N/A,85,-,N/A,85,-,N/A,22.5,0,N/A
MONTESSORI INTERNATIONAL SCHOOL,N/A,1230 NORTH GILBERT ROAD,MESA,Maricopa,85203,N/A,,32,84.4,-,N/A,84.4,-,N/A,84.4,-,N/A,84.4,-,N/A,81.3,-,N/A,84.4,-,N/A,84.4,-,N/A,15.6,0,N/A
MONTESSORI INTERNATIONAL SCHOOL - BROWN RD CAMPUS,N/A,2401 EAST BROWN ROAD,MESA,Maricopa,85213,N/A,,29,82.8,-,N/A,79.3,-,N/A,82.8,-,N/A,79.3,-,N/A,75.9,-,N/A,79.3,-,N/A,82.8,-,N/A,24.1,0,N/A
MONTESSORI OF SURPRISE L L C,N/A,18540 NORTH PARKVIEW PLACE,SURPRISE,Maricopa,85374,N/A,,64,81.3,-,N/A,93.8,-,N/A,93.8,-,N/A,96.9,-,N/A,76.6,-,N/A,85.9,-,N/A,93.8,-,N/A,6.3,0,N/A
MOORE CREATIVE LEARNING CENTER,N/A,5412 WEST GLENDALE AVENUE,GLENDALE,Maricopa,85301,N/A,,26,84.6,-,N/A,92.3,-,N/A,96.2,-,N/A,80.8,-,N/A,80.8,-,N/A,92.3,-,N/A,92.3,-,N/A,3.8,0,N/A
MOUNTAIN POINTE HIGH SCHOOL EARLY LEARNING ,N/A,4201 E KNOX RD ,PHOENIX,Maricopa,85044,N/A,,22,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,95.5,-,N/A,100,-,N/A,0,0,N/A
MOUNTAIN SHADOWS ELEM,N/A,19602 N 45TH AVE,GLENDALE,Maricopa,85302,N/A,,24,87.5,-,N/A,87.5,-,N/A,87.5,-,N/A,87.5,-,N/A,87.5,-,N/A,87.5,-,N/A,87.5,-,N/A,12.5,0,N/A
MOUNTAIN VIEW CHRISTIAN PRESCHOOL,N/A,2927 EAST CAMPBELL AVENUE,PHOENIX,Maricopa,85016,N/A,,35,94.3,-,N/A,91.4,-,N/A,94.3,-,N/A,94.3,-,N/A,62.9,-,N/A,82.9,-,N/A,85.7,-,N/A,2.9,2.9,N/A
MOUNTAIN VIEW ELEMENTARY PRESCHOOL,N/A,801 WEST PEORIA AVENUE,PHOENIX,Maricopa,85029,N/A,,21,100,-,N/A,100,-,N/A,100,-,N/A,95.2,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
MOUNTAIN VIEW ELEMENTARY PRESCHOOL,N/A,18302 W BURTON AVE,WADDELL,Maricopa,85355,N/A,,31,90.3,-,N/A,90.3,-,N/A,90.3,-,N/A,87.1,-,N/A,80.6,-,N/A,90.3,-,N/A,87.1,-,N/A,19.4,0,N/A
MT. CARMEL'S LITTLE LAMBS PRESCHOOL,N/A,2115 SOUTH RURAL ROAD,TEMPE,Maricopa,85282,N/A,,61,90.2,-,N/A,93.4,-,N/A,95.1,-,N/A,91.8,-,N/A,83.6,-,N/A,83.6,-,N/A,91.8,-,N/A,11.5,0,N/A
MURPHY DISTRICT HEADSTART,N/A,2615 W. BUCKEYE,Phoenix,Maricopa,85009,N/A,,146,100,-,N/A,100,-,N/A,100,-,N/A,98.6,-,N/A,96.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Magic Moments Learning Center,N/A,4050 E. Grant Rd.,Tucson,Pima,85711,N/A,,31,96.8,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,71,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Manuel Demiguel Elementary Preschool,N/A,3500 S. Gillenwater Dr.,Flagstaff,Coconino,86001,N/A,,22,90.9,-,N/A,90.9,-,N/A,90.9,-,N/A,90.9,-,N/A,68.2,-,N/A,86.4,-,N/A,90.9,-,N/A,13.6,0,N/A
Marana Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,43,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,76.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Maricopa Head Start,N/A,PO Box 629,Maricopa,Pinal,85139,N/A,,40,100,-,N/A,100,-,N/A,100,-,N/A,97.5,-,N/A,92.5,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Mary A. Otondo Elementary Preschool,N/A,2251 Otondo Dr.,Yuma,Yuma,85367,N/A,,60,95,-,N/A,96.7,-,N/A,100,-,N/A,88.3,-,N/A,91.7,-,N/A,95,-,N/A,96.7,-,N/A,0,1.7,N/A
Mesquite Preschool,N/A,9455 E. Rita Rd.,Tucson,Pima,85747,N/A,,41,95.1,-,N/A,97.6,-,N/A,97.6,-,N/A,97.6,-,N/A,78,-,N/A,97.6,-,N/A,97.6,-,N/A,2.4,2.4,N/A
Miami Head Start,N/A,131 N. Plaza Circle,Miami,Gila,85539,N/A,,36,97.2,-,N/A,100,-,N/A,100,-,N/A,97.2,-,N/A,86.1,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
