SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Ercilia Neblina,N/A,4047 W 21st Place,Yuma,Yuma,85364,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Erickson Head Start,N/A,3333 South Mann Avenue,Tucson,Pima,85730-,n, ,64,94,0,9400,94,0,94,94,0,94,94,0,94,72,0,72,88,0,88,93.8,0,94,0,0,0
Erik Hite Foundation Child Care Center,N/A,9420 E Golf Links Rd,Tucson,Pima,85730-,n, ,33,100,0,10000,100,0,100,100,0,100,100,0,100,52,0,52,100,0,100,100,0,100,0,0,0
Estrella Mountain Preschool,N/A,10485 South Estrella Parkway,Goodyear,Maricopa,85338,n, ,57,91,8.8,10000,91,8.8,100,91,8.8,100,91,8.8,100,91,8.8,100,91,8.8,100,100,8.8,100,8.8,0,0
Estrellita Child Care L.l.c.,N/A,4863 South 12th Avenue,Tucson,Pima,85714,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Estrellita Day Care Group Home,N/A,P.o.box 2403,San Luis,Yuma,85349-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Excelencia,N/A,2181 E. Mcdowell ,Phoenix,Maricopa,85006-,n, ,62,98,1.6,10000,98,1.6,100,98,1.6,100,98,1.6,100,98,1.6,100,98,1.6,100,98.4,1.6,100,1.6,0,1.6
Explora Childcare,N/A,1851 W Lantana Dr,Chandler,Maricopa,85248-2172,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Explorers In Learning,N/A,4723 E. Union Hills Dr,Phoenix,Maricopa,85050-,n, ,94,98,1.1,9900,99,1.1,100,99,1.1,100,99,1.1,100,98,1.1,99,98,2.1,100,98.9,1.1,100,2.1,0,0
Exploring My World Learning Center,N/A,1900 S Arrowhead Dr,Chandler,Maricopa,85286-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
F. O. Holaway Elementary School,N/A,3500 North Cherry Avenue,Tucson,Pima,85719,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
F.e.s.d.#45 - Fowler Head Start,N/A,6707 West Van Buren,Phoenix,Maricopa,85045,n, ,31,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
F.e.s.d.#45 - Fowler Head Start/ Sunridge Elementary School,N/A,6244 West Roosevelt Street,Phoenix,Maricopa,85043,n, ,66,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
F.e.s.d.#45 - Fowler Head Start/ Western Valley Child Care Center,N/A,6250 West Durango Street,Phoenix,Maricopa,85043,y,rn,70,97,0,9700,97,0,97,100,0,100,100,0,100,89,0,89,99,0,99,100,0,100,0,0,0
F.h.u.s.d. #98 Mcdowell Mountain Pre School,N/A,14825 North Fayette Drive,Fountain Hills,Maricopa,85268-,n, ,51,94,3.9,9800,94,5.9,100,96,3.9,100,96,3.9,100,96,3.9,100,96,3.9,100,96.1,3.9,100,5.9,2,3.9
F.u.s.d.#1 - Eagles Crest Child Enrichment Center,N/A,400 West Elm Avenue,Flagstaff,Coconino,86001,n, ,21,100,0,10000,100,0,100,100,0,100,100,0,100,71,0,71,100,0,100,100,0,100,0,0,0
F.u.s.d.#1 - Little Ropers Center,N/A,3950 East Butler Avenue,Flagstaff,Coconino,86004,y,rn,26,85,15.4,10000,85,15.4,100,96,3.8,100,88,11.5,100,88,0,88,85,15.4,100,80.8,19.2,100,23.1,0,19.2
F.w.s.d. - Emily Meschter Early Learning Center,N/A,4605 North La Cholla,Tucson,Pima,85705,n, ,134,99,.7,10000,99,.7,100,100,0,100,99,.7,100,76,0,76,99,.7,100,100,0,100,.7,0,0
Faces Of Crisis Nursery,N/A,402 North 24th Street,Phoenix,Maricopa,85008-,y,rn,86,100,0,10000,100,0,100,100,0,100,99,0,99,99,0,99,100,0,100,100,0,100,0,0,0
Fairfax Kiddie College,N/A,8225 S. 59th Ave.,Laveen,Maricopa,85339-,n, ,23,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Faith Childcare,N/A,5924 W Coolidge St,Phoenix,Maricopa,85033-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Faith Community Academy,N/A,2551 W Orange Grove Rd,Tucson,Pima,85741-,n, ,36,92,8.3,10000,92,8.3,100,92,8.3,100,92,8.3,100,72,0,72,92,8.3,100,91.7,8.3,100,8.3,0,8.3
Faith Lutheran Preschool,N/A,801 East Camelback Road,Phoenix,Maricopa,85014,n, ,44,95,0,9500,98,0,98,98,0,98,98,0,98,80,0,80,95,0,95,97.7,0,98,2.3,0,0
Falcon Hill Hlementary School,N/A,1645 N Sterling,Mesa,Maricopa,85207-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Faly's Child Care,N/A,2243 W 17th Place,Yuma,Yuma,85364,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Family Life Academy ,N/A,7801 E. Kenyon Drive,Tucson,Pima,85710-,n, ,100,99,0,9900,100,0,100,100,0,100,99,1,100,81,2,83,97,3,100,99,1,100,3,1,0
Family Of Christ Learning Center,N/A,3501 East Chandler Blvd,Phoenix,Maricopa,85048-,n, ,135,87,5.2,9200,91,0,91,89,4.4,93,94,3.7,98,80,5.2,85,85,5.2,90,86.7,3.7,90,3.7,1.5,0
Faras,N/A,410 W Fir Ave,Pirtleville,Cochise,85626-,y,rn,23,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Fay Landrum Child Development Center,N/A,750 East Southern,Phoenix,Maricopa,85040-,n, ,20,95,0,9500,95,0,95,100,0,100,100,0,100,95,0,95,100,0,100,100,0,100,0,0,0
Federated Head Start,N/A,400 W. Aspen Avenue,Flagstaff,Coconino,86001-,n, ,47,96,4.3,10000,96,4.3,100,96,4.3,100,96,4.3,100,96,0,96,96,4.3,100,95.7,4.3,100,4.3,0,4.3
Fireside Elementary School,N/A,3725 East Lone Cactus Drive,Phoenix,Maricopa,85050-,y,rn,59,93,6.8,10000,93,6.8,100,92,8.5,100,93,6.8,100,92,8.5,100,0,0,0,93.2,6.8,100,11.9,0,6.8
First Baptist Christian Academy,N/A,1447 S 7th St,Sierra Vista,Cochise,85635,n, ,44,100,0,10000,100,0,100,100,0,100,100,0,100,89,0,89,100,0,100,100,0,100,0,0,0
First Christian Church Preschool,N/A,3261 S. Avenue 6e,Yuma,Yuma,85365-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
First Friends Preschool,N/A,Kristi,Vail,Pima,85641-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
First Impressions Preschool,N/A,3130 North Hayden Road,Scottsdale,Maricopa,85251,n, ,39,100,0,10000,100,0,100,100,0,100,100,0,100,95,0,95,100,0,100,97.4,0,97,0,0,0
First Impressions Preschool,N/A,655 South Craycroft Road,Tucson,Pima,85711-,n, ,27,89,0,8900,96,0,96,96,0,96,96,0,96,100,0,100,0,0,0,0,0,0,0,0,0
First Presbyterian Preschool Of Mesa,N/A,161 North Mesa Drive,Mesa,Maricopa,85201,n, ,29,90,10.3,10000,97,3.4,100,97,3.4,100,90,10.3,100,90,10.3,100,90,10.3,100,96.6,3.4,100,0,10.3,3.4
First Southern Christian School,N/A,445 E Speedway Blvd,Tucson,Pima,85705-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
First Steps Child Care,N/A,1025 S. Kelli Lane,Cottonwood,Yavapai,86326-,n, ,34,100,0,10000,100,0,100,100,0,100,0,0,0,38,0,38,100,0,100,100,0,100,0,0,0
First Steps Preschool,N/A,2339 North Hayden Road,Scottsdale,Maricopa,85254-,n, ,46,100,0,10000,100,0,100,100,0,100,100,0,100,96,0,96,100,0,100,100,0,100,0,0,0
First Steps To Reading Preschool,N/A,1425 E. 2nd Place,Mesa,Maricopa,85203-,n, ,37,81,8.1,8900,89,8.1,97,86,8.1,95,86,8.1,95,76,8.1,84,86,8.1,95,89.2,8.1,97,8.1,0,8.1
First United Methodist Church Head Start,N/A,15 East First Avenue,Mesa,Maricopa,85210,n, ,38,97,0,9700,100,0,100,100,0,100,100,0,100,87,0,87,100,0,100,100,0,100,0,0,0
First United Methodist Church Of Gilbert Prschool,N/A,331 South Cooper Road,Gilbert,Maricopa,85233-,n, ,44,98,0,9800,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
First United Methodist Preschool/ Daycare Centert,N/A,1020 S. 10th Avenue,Safford,Graham,85546-,n, ,21,100,0,10000,100,0,100,100,0,100,100,0,100,48,0,48,95,0,95,100,0,100,0,0,0
First United Methodist Weekday School,N/A,5510 N. Central Ave.,Phoenix,Maricopa,85012-,n, ,130,93,5.4,9800,93,5.4,98,93,5.4,98,93,5.4,98,89,5.4,95,93,5.4,98,93.1,5.4,98,4.6,.8,6.2
Fit N' Fun Educational Center,N/A,1700 E Elliot Rd # 9,Tempe,Maricopa,85284-,n, ,60,87,8.3,9500,88,8.3,97,87,8.3,95,90,8.3,98,87,8.3,95,90,8.3,98,100,8.3,95,0,8.3,8.3
Flagstaff Cooperative Preschool,N/A,850 North Bonito Street,Flagstaff,Coconino,86001,n, ,31,97,0,9700,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Flagstaff Cooperative Preschool,N/A,3401 North 4th Street,Flagstaff,Coconino,86004,n, ,27,96,0,9600,100,0,100,96,3.7,100,93,0,93,96,0,96,100,0,100,96.3,0,96,3.7,0,0
Flagstaff Cooperative Preschool At Killip,N/A,2300 East 6th Avenue,Flagstaff,Coconino,86004-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Flagstaff Cooperative Preschool Inc,N/A,203 East Brannen Ave,Flagstaff,Coconino,86001-,n, ,27,78,14.8,9300,81,18.5,100,81,18.5,100,67,33.3,100,70,29.6,100,78,22.2,100,77.8,22.2,100,18.5,0,18.5
Flagstaff Junior Academy Children's House,N/A,306 West Cedar,Flagstaff,Coconino,86001-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Florence Child Care Center,N/A,40 E. Celaya St.,Florence,Pinal,85132-,n, ,36,94,0,9400,97,0,97,100,0,100,92,0,92,72,0,72,97,0,97,100,0,100,0,0,0
Foothills,N/A,8624 W Sweetwater Ave,Peoria,Maricopa,85381-,n, ,24,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Foothills Elementary,N/A,15808,Glendale,Maricopa,85306-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Foresight Learning Center,N/A,8245 Koch Field Rd.,Flagstaff,Coconino,86001-,n, ,61,95,4.9,10000,95,4.9,100,95,4.9,100,95,4.9,100,77,4.9,82,95,4.9,100,100,6.6,100,6.6,0,6.6
Fort Mojave Elementary School,N/A,1760 Joy Lane,Fort Mohave,Mohave,86440-,y,rn,30,97,0,9700,100,0,100,100,0,100,93,0,93,83,0,83,0,0,0,0,0,0,0,0,0
Foundation For Blind Children,N/A,1234 E. Northern Dr.,Phoenix,Maricopa,85020-,y,lpn,52,87,3.8,9000,88,3.8,92,88,3.8,92,85,3.8,88,79,5.8,85,85,3.8,88,88.5,3.8,92,5.8,0,3.8
Fowler Elementary Preschool,N/A,6707 W. Van Buren Street,Phoenix,Maricopa,85043-,n, ,78,97,0,9700,97,0,97,100,0,100,94,0,94,94,0,94,96,0,96,98.7,0,99,0,0,0
Frank,N/A,8409 S. Avenida Del Yaqui,Guadalupe,Maricopa,85283-1027,y,rn,32,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,96.9,0,100,0,0,0
Frank Borman Elementary ,N/A,3637 N 55th Ave,Phoenix,Maricopa,85031-,y,rn,162,98,1.2,9900,99,1.2,100,99,1.2,100,88,1.2,90,88,1.2,90,99,1.2,100,98.8,1.2,100,0,0,1.2
Frank Head Start,N/A,8409 South Avenida Del Yacuqui,Guadalupe,Maricopa,85283,n, ,33,97,0,9700,100,0,100,100,0,100,85,0,85,94,0,94,100,0,100,100,0,100,0,0,0
Fredonia Head Start,N/A,Box 265,Fredonia,Coconino,86022-265,n, ,20,60,40,10000,60,40,100,60,40,100,60,40,100,60,40,100,60,40,100,60,40,100,40,40,40
From Beginning To End,N/A,869 E. Baylor Ln.,Gilbert,Maricopa,85296-4212,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
From Time 2 Time,N/A,7440 E. Main Street,Mesa,Maricopa,85207-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Frontier,N/A,8624 W. Sweetwater Ave,Peoria,Maricopa,85381-,n, ,60,93,6.7,10000,93,6.7,100,93,6.7,100,93,6.7,100,93,6.7,100,93,6.7,100,100,6.7,100,6.7,0,6.7
Frontier Elementary Ps,N/A,21258 N. 81st Ave,Peoria,Maricopa,85382-,y,rn,25,88,8,9600,92,8,100,92,8,100,92,8,100,88,8,96,88,12,100,100,8,100,12,0,0
Frye Elementary,N/A,801 East Frye Road,Chandler,Maricopa,85225-,n, ,40,95,5,10000,98,2.5,100,95,5,100,93,7.5,100,90,10,100,98,2.5,100,97.5,2.5,100,10,2.5,2.5
Fusd Steam Prep Academy,N/A,Po Box 2850,Florence,Pinal,85232-,n, ,85,88,3.5,9200,93,3.5,96,92,3.5,95,93,3.5,96,72,0,72,94,3.5,98,95.3,3.5,99,3.5,0,3.5
G.e.s.d.#40 -  Sunset Vista Community Ed. / Extended Day,N/A,7775 West Orangewood Avenue,Glendale,Maricopa,85303,y,rn,56,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
G.e.s.d.#40 - Glendale American School Community Ed. / Extended Day,N/A,8530 North 55th Avenue,Glendale,Maricopa,85302,y,rn,32,94,3.1,9700,97,3.1,100,100,0,100,97,3.1,100,94,3.1,97,97,3.1,100,100,0,100,3.1,0,0
G.e.s.d.#40 - Isaac E. Imes Preschool,N/A,6625 North 56th  Avenue,Glendale,Maricopa,85301,y,rn,53,62,0,6200,66,0,66,66,0,66,66,0,66,60,0,60,64,0,64,66,0,66,0,0,0
G.e.s.d.#40 - Sine Community Education Preschool,N/A,4932 West Myrtle Avenue,Glendale,Maricopa,85301,y,lpn,65,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
G.p.s. - Ashland Ranch Elementary,N/A,1945 South Ashland Ranch Road,Gilbert,Maricopa,85295-,n, ,117,91,9.4,10000,91,8.5,100,90,10.3,100,90,9.4,99,85,14.5,100,90,10.3,100,89.7,10.3,100,16.2,0,10.3
G.p.s. - Augusta Ranch Elementary,N/A,9430 East Neville Avenue,Mesa,Maricopa,85209,y,rn,29,90,6.9,9700,97,3.4,100,100,0,100,93,0,93,93,3.4,97,100,0,100,100,0,100,6.9,0,0
G.p.s. - Canyon Rim Elementary,N/A,3045 South Canyon Rim Road,Mesa,Maricopa,85212-,y,rn,49,98,2,10000,98,2,100,96,4.1,100,94,4.1,98,96,4.1,100,98,2,100,100,8.2,100,10.2,0,4.1
G.p.s. - Carol Rae Ranch Elementary,N/A,3777 East Houston Avenue,Gilbert,Maricopa,85234,y,rn,34,91,8.8,10000,91,8.8,100,88,11.8,100,91,8.8,100,79,17.6,97,88,11.8,100,88.2,11.8,100,17.6,0,8.8
G.p.s. - Finley Farms Elementary,N/A,375 South Columbus Drive,Gilbert,Maricopa,85296,y,rn,26,100,0,10000,100,0,100,100,0,100,92,0,92,100,0,100,100,0,100,100,0,100,0,0,0
G.p.s. - Gilbert Elementary,N/A,175 West Elliot Road,Gilbert,Maricopa,85233,y,rn,25,100,0,10000,100,0,100,100,0,100,96,0,96,100,0,100,100,0,100,100,0,100,0,0,0
G.p.s. - Greenfield Elementary,N/A,2550 East Elliot Road,Gilbert,Maricopa,85234,y,rn,36,94,5.6,10000,94,5.6,100,97,2.8,100,94,5.6,100,92,8.3,100,97,2.8,100,91.7,8.3,100,2.8,0,5.6
G.p.s. - Houston Elementary,N/A,500 East Houston Avenue,Gilbert,Maricopa,85234,y,rn,37,97,2.7,10000,92,8.1,100,97,2.7,100,95,5.4,100,95,5.4,100,95,5.4,100,94.6,5.4,100,8.1,0,2.7
G.p.s. - Meridian Elementary - Community Education,N/A,3900 South Mountain Road,Mesa,Maricopa,85212,y,rn,30,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
G.p.s. - Mesquite Elementary,N/A,1000 East Mesquite Street,Gilbert,Maricopa,85296,y,rn,26,92,7.7,10000,92,7.7,100,92,7.7,100,92,7.7,100,92,7.7,100,92,7.7,100,92.3,7.7,100,7.7,0,7.7
G.p.s. - Patterson Elementary School,N/A,1211 East Guadalupe Road,Gilbert,Maricopa,85234,y,rn,36,97,2.8,10000,97,2.8,100,0,0,0,94,5.6,100,97,2.8,100,94,5.6,100,91.7,8.3,100,11.1,0,2.8
G.p.s. - Pioneer Elementary,N/A,1535 North Greenfield Road,Gilbert,Maricopa,85234,y,rn,29,97,3.4,10000,97,3.4,100,97,3.4,100,97,3.4,100,93,3.4,97,97,3.4,100,100,3.4,100,3.4,0,3.4
G.p.s. - Playa Del Rey Elementary,N/A,550 North Horne Street,Gilbert,Maricopa,85233,y,rn,28,86,14.3,10000,89,10.7,100,89,10.7,100,86,14.3,100,86,14.3,100,89,10.7,100,100,10.7,100,0,0,10.7
G.p.s. - Spectrum Elementary School,N/A,2846 South Spectrum Way,Gilbert,Maricopa,85295,n, ,65,92,4.6,9700,95,4.6,100,95,4.6,100,95,4.6,100,94,6.2,100,95,4.6,100,93.8,6.2,100,7.7,0,3.1
G.p.s. - Towne Meadows Elementary,N/A,1101 North Recker Road,Higley,Maricopa,85236,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
G.p.s. - Val Vista Lakes Elementary,N/A,1030 North Blue Grotto Drive,Gilbert,Maricopa,85234,y,rn,44,86,11.4,9800,89,11.4,100,91,9.1,100,86,9.1,95,86,9.1,95,89,9.1,98,90.9,9.1,100,11.4,0,9.1
G.s.d.#32 - San Luis Preschool,N/A,1055 North Main Street,San Luis,Yuma,85349,n, ,276,99,0,9900,100,0,100,100,0,100,99,0,99,95,0,95,100,0,100,100,0,100,0,0,0
G.u.h.s.d.#205 - Apollo Preschool C O O P,N/A,8045 North 47th Avenue,Glendale,Maricopa,85301-,n, ,20,80,5,8500,80,5,85,85,5,90,90,5,95,75,5,80,75,5,80,70,5,75,5,0,0
G.u.h.s.d.#205 - Washington High School Coop Preschool,N/A,2217 West Glendale Avenue,Phoenix,Maricopa,85021,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
G.u.s.d. # 1 - Copper Rim Elementary School,N/A,1600 East Mesquite,Globe,Gila,85501,y,rn,68,97,2.9,10000,96,4.4,100,96,4.4,100,96,4.4,100,96,4.4,100,96,4.4,100,97.1,2.9,100,4.4,0,2.9
G.u.s.d.#41 - Campo Verde High School- Toybox,N/A,3870 South Quartz Street,Gilbert,Maricopa,85297,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
G.u.s.d.#41 - Gilbert High School Toybox,N/A,1101 East Elliot Road,Gilbert,Maricopa,85234,y,rn,20,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
G.u.s.d.#41 - Highland High School - Toybox,N/A,4301 East Guadalupe Road,Gilbert,Maricopa,85234,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
G.u.s.d.#41 - Mesquite High School Toybox,N/A,500 South Mcqueen Road,Gilbert,Maricopa,85233,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Gaby's Childcare,N/A,2771 W Dakota St,Tucson,Pima,85746,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Gale Elementary,N/A,678 S. Gollob Rd.,Tucson,Pima,85710-,y,rn,32,97,3.1,10000,100,0,100,100,0,100,97,3.1,100,81,0,81,100,0,100,100,0,100,0,0,0
Galveston Elementary ,N/A,661 E. Galveston St.,Chandler,Maricopa,85225-,n, ,71,100,0,10000,100,0,100,100,0,100,99,0,99,97,0,97,100,0,100,100,0,99,0,0,0
Galveston Head Start,N/A,661 East Galveston  Street Room C-5,Chandler,Maricopa,85225,n, ,34,100,0,10000,100,0,100,100,0,100,100,0,100,88,0,88,100,0,100,100,0,100,0,0,0
Garcia's Child Care,N/A,5600 South Country Club Road #168,Tucson,Pima,85706,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Garden City Child Development Center - Buckeye,N/A,406 North 1st Street,Buckeye,Maricopa,85326,n, ,43,98,2.3,10000,98,2.3,100,100,0,100,100,0,100,95,2.3,98,100,0,100,100,0,100,2.3,0,0
Garden Lakes Christian Academy,N/A,2517 North 107th Avenue,Avondale,Maricopa,85392-,n, ,74,92,0,9200,96,0,96,96,0,96,97,0,97,89,0,89,96,0,96,97.3,0,97,0,0,0
Garfield School,N/A,811 N 13th St,Phoenix,Maricopa,85006,y,rn,40,75,2.5,7800,70,2.5,73,73,2.5,75,98,2.5,100,95,2.5,98,95,2.5,98,97.5,2.5,100,2.5,0,0
Gateway,N/A,1100 N. 35th St. ,Phoenix,Maricopa,85008-,n, ,70,99,0,9900,100,0,100,100,0,100,99,0,99,94,0,94,99,0,99,100,0,100,0,0,0
Gateway Community College Childrens Learning Center,N/A,108 North 40th Street,Phoenix,Maricopa,85034,n, ,70,93,4.3,9700,91,4.3,96,96,4.3,100,91,4.3,96,94,4.3,99,93,4.3,97,95.7,4.3,100,4.3,0,4.3
Gateway Polytechnic Academy,N/A,5149 S Signal Butte,Mesa,Maricopa,85212-,n, ,65,97,0,9700,97,0,97,98,0,98,100,0,100,97,0,97,98,0,98,98.5,0,98,0,0,0
Gee Wiz Group Home,N/A,2684 E. Del Rio St,Gilbert,Maricopa,85295-9308,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Generations Linked Llc,N/A,1192 N. Hudson Place,Chandler,Maricopa,85225-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Genesis Childcare L.l.c.,N/A,6142 East 17th Street,Tucson,Pima,85711,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Gentle Hands Center For Children,N/A,1410 East Adelaide,Tucson,Pima,85719,n, ,22,86,0,8600,100,0,100,95,0,95,100,0,100,59,0,59,100,0,100,86.4,0,86,0,0,0
Geri's Helping Hands,N/A,421 West Jasper Drive,Chandler,Maricopa,85225,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Gethsemane Lutheran Church And School,N/A,1035 East Guadalupe Road,Tempe,Maricopa,85283,n, ,45,84,0,8400,96,0,96,98,2.2,100,96,0,96,98,2.2,100,96,0,96,95.6,4.4,100,0,13.3,0
Getz,N/A,625 W. Cornell Dr.,Tempe,Maricopa,85283-,y,rn,262,97,1.9,9900,97,2.3,100,98,1.9,100,96,2.3,98,97,2.3,99,97,2.3,99,100,1.9,100,2.3,0,1.5
Gila Crossing Community School,N/A,4465 W. Pecos Rd ,Laveen,Maricopa,85339-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Gila River Indian Community D3 Sacaton Early Head Start & Head Start,N/A,112 West Seed Farn Road,Sacaton,Pinal,85147-,y,rn,72,100,0,10000,100,0,100,100,0,100,99,0,99,96,0,96,100,0,100,100,0,100,0,0,0
Gila River Indian Community D4 Santan Early Head Start & Head Start,N/A,1447 South Sesame Road,Santan,Pinal,85147-,y,rn,65,100,0,10000,100,0,100,100,0,100,100,0,100,97,0,97,100,0,100,100,0,100,0,0,0
Gila River Indian Community D5 Vah-ki Early Head Start & Head Start,N/A,3441 West Casa Blanca Road,Casa Blanca,Pinal,85121-,y,rn,37,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Gila River Indian Community D6 Early Head Start & Head Start,N/A,16675 South Saint Johns Road,Laveen,Pinal,85339-,y,rn,53,96,0,9600,96,0,96,98,0,98,96,0,96,98,0,98,98,0,98,100,0,98,0,0,0
Gilbert Arts Academy,N/A,862 E Elliot Rd,Gilbert,Maricopa,85234,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Gingerbread House Daycare,N/A,229 W 22nd St,Tucson,Pima,85713-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Girasoles Preschool,N/A,4420 West Ina Road,Tucson,Pima,85741,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Glendale 1 Ehs - Hb,N/A,11708 N. 80th Ave,Peoria,Maricopa,85345-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Glendale 2 Ehs - Hb,N/A,11708 N. 80th Ave,Peoria,Maricopa,85345-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Glendale Christian Preschool,N/A,9661 N. 59th Ave.,Glendale,Maricopa,85302-,n, ,20,95,5,10000,95,5,100,95,5,100,95,5,100,95,5,100,95,5,100,100,5,100,5,0,5
Glendale Community College,N/A,6000 W. Olive Ave,Glendale,Maricopa,85302-,n, ,32,100,0,10000,97,0,97,100,0,100,100,0,100,97,0,97,100,0,100,100,0,100,0,0,0
Glendale Imes Head Start,N/A,6625 North 56th Avenue,Glendale,Maricopa,85301,n, ,31,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
